data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,fonte_wattagem,fonte_certificacao,fonte_modular,fonte_atx3
2026-05-16,fonte,622084,Fonte De Alimentação PC Gamer Maximus Atx 650w RGB 80 Plus,0.0,355.9,313.19,12,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/622084/fonte-de-alimentacao-pc-gamer-maximus-atx-650w-rgb-80-plus,650.0,,,False
2026-05-16,fonte,724794,Fonte Concórdia Tfx 350w Sq07-p Platinum 80+ Plus,0.0,583.15,553.99,5,0,0,True,Concordia,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/724794/fonte-concordia-tfx-350w-sq07-p-platinum-80-plus,350.0,Platinum,,False
2026-05-16,fonte,679520,"Fonte Antec Neoeco Ne850g M White, 850w, 80 Plus, Gold, Branco - NE850G M WHITE",988.12,988.12,839.9,15,0,0,True,Antec,Hardware/Fontes/Fonte 850W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/679520/fonte-antec-neoeco-ne850g-m-white-850w-80-plus-gold-branco-ne850g-m-white,850.0,Gold,,False
2026-05-16,fonte,997511,"Fonte Gigabyte Gp-p650g Pg5, 650w, 80 Plus Gold, Pfc Ativo, PCie 5.1, Atx 3.1, Preta",0.0,399.0,399.0,0,0,0,True,Gigabyte,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/997511/fonte-gigabyte-gp-p650g-pg5-650w-80-plus-gold-pfc-ativo-pcie-5-1-atx-3-1-preta,650.0,Gold,,False
2026-05-16,fonte,163131,"Fonte Fortrek Black Hawk ATX, 400W, 80 Plus, PFC Ativo.",0.0,221.72,199.55,10,4,4,True,Fortrek,Hardware/Fontes/Fonte 400W,Sem Garantia,False,https://www.kabum.com.br/produto/163131/fonte-fortrek-black-hawk-atx-400w-80-plus-pfc-ativo,400.0,,,False
2026-05-16,fonte,346820,"Fonte Gamemax ATX, 750W, 80 Plus Bronze, PFC Ativo, Preta - GP750",442.44,442.44,398.2,10,5,16,True,Gamemax,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/346820/fonte-gamemax-atx-750w-80-plus-bronze-pfc-ativo-preta-gp750,750.0,Bronze,,False
2026-05-16,fonte,587473,"Fonte Gamemax 1050w Gx1050 Pro, 80 Plus Platinum. FULL Modular, Branco",0.0,1118.99,1051.85,6,5,1,True,Gamemax,Hardware/Fontes/Fonte 1050W,Sem Garantia,False,https://www.kabum.com.br/produto/587473/fonte-gamemax-1050w-gx1050-pro-80-plus-platinum-full-modular-branco,1050.0,Platinum,Full,False
2026-05-16,fonte,1033495,"Fonte Atx 1000 W Corsair Rm1000e, Cp-9020294-br, 80 Plus Gold, Modular, Pfc Ativo, Com Cabo, Com Caixa, Branca",0.0,1431.56,1359.98,5,0,0,True,Corsair,Hardware/Fontes/Fonte 1000W,Sem Garantia,True,https://www.kabum.com.br/produto/1033495/fonte-atx-1000-w-corsair-rm1000e-cp-9020294-br-80-plus-gold-modular-pfc-ativo-com-cabo-com-caixa-branca-gar-fab,1000.0,Gold,,False
2026-05-16,fonte,988383,Fonte 1000w Real 80 Plus Gold Tt Toughpower Gt,0.0,1289.9,1289.9,0,0,0,True,Thermaltake,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/988383/fonte-1000w-real-80-plus-gold-tt-toughpower-gt,1000.0,Gold,,False
2026-05-16,fonte,751813,Fonte Gamer Redragon Rgps 500w 80 Plus White Atx Pfc Ativo Full Range Gc-ps021,0.0,288.78,288.78,0,0,0,True,Redragon,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/751813/fonte-gamer-redragon-rgps-500w-80-plus-white-atx-pfc-ativo-full-range-gc-ps021,500.0,,,False
2026-05-16,fonte,521584,"Fonte Redragon ATX 1300W, 80 Plus Platinum, Full Modular, Preto - Gc-Ps018",0.0,1844.5,1623.16,12,0,0,True,Redragon,Hardware/Fontes/Fonte 1300W,Sem Garantia,True,https://www.kabum.com.br/produto/521584/fonte-redragon-atx-1300w-80-plus-platinum-full-modular-preto-gc-ps018,1300.0,Platinum,Full,False
2026-05-16,fonte,143070,"Fonte Gamer Ktrok Power Supply, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático, Preto - KT-PS500W",0.0,249.9,224.91,10,5,1,True,Ktrok,Hardware/Fontes/Fonte 500W,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/143070/fonte-gamer-ktrok-power-supply-500w-80-plus-bronze-pfc-ativo-bivolt-automatico-preto-kt-ps500w,500.0,Bronze,,False
2026-05-16,fonte,520137,"Fonte Atx 400w Real, Brazil pc Bpc-427v1.0, 24 Pinos, Oem",0.0,170.55,156.91,8,0,0,True,Brasil PC,Hardware/Fontes/Fonte 400W,Sem Garantia,False,https://www.kabum.com.br/produto/520137/fonte-atx-400w-real-brazil-pc-bpc-427v1-0-24-pinos-oem,400.0,,,False
2026-05-16,fonte,173815,"Fonte Redragon RGPS-500W, 500W, 80 Plus Bronze, PFC Ativo, Bivolt, Cabos Fixos - GC-PS001-1",0.0,489.99,426.29,13,5,14,True,Redragon,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/173815/fonte-redragon-rgps-500w-500w-80-plus-bronze-pfc-ativo-bivolt-cabos-fixos-gc-ps001-1,500.0,Bronze,,False
2026-05-16,fonte,147356,"Fonte Aerocool 500W Chaveada VX-500, Bivolt, Sem Cabo de Força, EN57136",0.0,227.93,216.53,5,2,1,True,AERO COOL,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/147356/fonte-aerocool-500w-chaveada-vx-500-bivolt-sem-cabo-de-forca-en57136,500.0,,,False
2026-05-16,fonte,201970,"Fonte Sate ATX, 500W, Bivolt, Live RGB - PRO-590",0.0,516.47,464.82,10,3,1,True,SATE,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/201970/fonte-sate-atx-500w-bivolt-live-rgb-pro-590,500.0,,,False
2026-05-16,fonte,706539,Fonte Gamer Gamdias 500w Kratos E1 80 Plus Gd-z500zzz,0.0,228.0,228.0,0,0,0,True,Gamdias,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/706539/fonte-gamer-gamdias-500w-kratos-e1-80-plus-gd-z500zzz,500.0,,,False
2026-05-16,fonte,678283,Fonte De Alimentação PC Atx 750w Silencioso 12v Bivolt 80 Plus Bronze,0.0,399.9,351.91,12,0,0,True,Outros,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/678283/fonte-de-alimentacao-pc-atx-750w-silencioso-12v-bivolt-80-plus-bronze,750.0,Bronze,,False
2026-05-16,fonte,724820,Fonte Gamer Deepcool Pl650d 650w 80 Plus Bronze Atx 3.0,0.0,505.0,404.0,20,0,0,True,Deepcool,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/724820/fonte-gamer-deepcool-pl650d-650w-80-plus-bronze-atx-3-0,650.0,Bronze,,True
2026-05-16,fonte,910689,Fonte Atx 700w Bivolt Automático 80+ Bronze Ps-g700b C3tech,0.0,339.9,339.9,0,0,0,True,Outros,Hardware/Fontes/Fonte 700W,Sem Garantia,False,https://www.kabum.com.br/produto/910689/fonte-atx-700w-bivolt-automatico-80-bronze-ps-g700b-c3tech,700.0,Bronze,,False
2026-05-16,fonte,172338,"Fonte 500w, Brazil PC, Bivolt Manual, 24 Pinos, C/ Cabo -  Bpc/5330-b",0.0,120.89,108.8,10,4,2,True,Encore,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/172338/fonte-500w-brazil-pc-bivolt-manual-24-pinos-c-cabo-bpc-5330-b,500.0,,,False
2026-05-16,fonte,450265,"Fonte ATX Brazilpc, 230W Real, Bpc-230v1.2, O&m C/cabo",0.0,55.49,52.72,5,0,0,True,Tronos,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/450265/fonte-atx-brazilpc-230w-real-bpc-230v1-2-o-m-c-cabo,230.0,,,False
2026-05-16,fonte,516310,"Fonte Onepower, ATX, 600w, Autoswitch - Mp-600-opasw",0.0,200.0,160.0,20,5,1,True,Onepower,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/516310/fonte-onepower-atx-600w-autoswitch-mp-600-opasw,600.0,,,False
2026-05-16,fonte,985786,Fonte De Alimentação P/ Computador 650w - Delta-f650 (branco),0.0,285.99,228.79,20,0,0,True,Aitek,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/985786/fonte-de-alimentacao-p-computador-650w-delta-f650-branco-,650.0,,,False
2026-05-16,fonte,173979,"Fonte Pcyes Electro V2, 550W, 80 Plus Bronze, PFC Ativo",0.0,431.88,431.88,0,0,0,True,PCYES,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/173979/fonte-pcyes-electro-v2-550w-80-plus-bronze-pfc-ativo,550.0,Bronze,,False
2026-05-16,fonte,1017846,"Fonte Tronos 750w Real, Bivolt, Com Cabo De Energia, Cooler 120mm - Trs-7400-b",0.0,163.02,148.35,9,0,0,True,Tronos,Hardware/Fontes/Fonte 750W,Sem Garantia,True,https://www.kabum.com.br/produto/1017846/fonte-tronos-750w-real-bivolt-com-cabo-de-energia-cooler-120mm-trs-7400-b,750.0,,,False
2026-05-16,fonte,507205,"Fonte Duex 600fse++ 600w 80+ Bronze Pfc Ativo, Full Modular",0.0,236.35,236.35,0,0,0,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/507205/fonte-duex-600fse-600w-80-bronze-pfc-ativo-full-modular,600.0,Bronze,Full,False
2026-05-16,fonte,328794,"Fonte Vinik Gamer Dash, 600W, Preto - VFG600WP",0.0,222.07,222.07,0,5,1,True,Vinik,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/328794/fonte-vinik-gamer-dash-600w-preto-vfg600wp,600.0,,,False
2026-05-16,fonte,119912,"Fonte K-Mex Mini ITX, 200W, 24P - PD-200RNG",0.0,139.46,122.72,12,0,0,True,K-mex,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/119912/fonte-k-mex-mini-itx-200w-24p-pd-200rng,200.0,,,False
2026-05-16,fonte,893016,"Fonte Gamer Redragon RGMS, 850W Master, 80 Plus, Gold, Preto Gc-ms01",942.24,942.24,800.9,15,0,0,True,Redragon,Hardware/Fontes/Fonte 850W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/893016/fonte-gamer-redragon-rgms-850w-master-80-plus-gold-preto-gc-ms01,850.0,Gold,,False
2026-05-16,fonte,1017875,"Fonte Brazil PC 600w Real, Bivolt, Com Cabo De Energia, Cooler 120mm - Bpc-6350-b",0.0,152.85,139.09,9,0,0,True,BRAZILPC,Hardware/Fontes/Fonte 600W,Sem Garantia,True,https://www.kabum.com.br/produto/1017875/fonte-brazil-pc-600w-real-bivolt-com-cabo-de-energia-cooler-120mm-bpc-6350-b,600.0,,,False
2026-05-16,fonte,690623,Fonte De Alimentação Duex Multi Pro 1000w Cybenetics Gold Pfc Ativo Full Modular - Dxfopro1000wg3,0.0,920.0,782.0,15,0,0,True,Duex,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/690623/fonte-duex-multi-pro-1000w-full-modular-atx-gold,1000.0,Gold,Full,False
2026-05-16,fonte,409201,"Fonte Hayom, 500w, 80 Plus, ATX, 110/220v - w-pw1605",0.0,222.1,222.1,0,0,0,True,Hayom,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/409201/fonte-hayom-500w-80-plus-atx-110-220v-w-pw1605,500.0,,,False
2026-05-16,fonte,149758,"Fonte Aerocool ATX VX-350, 350W, PFC Ativo, Sem Cabo, Bivolt - EN57181",0.0,157.74,149.85,5,5,1,True,AERO COOL,Hardware/Fontes/Fonte 350W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/149758/fonte-aerocool-atx-vx-350-350w-pfc-ativo-sem-cabo-bivolt-en57181,350.0,,,False
2026-05-16,fonte,484877,"Fonte ATX Mymax 1000W, 80 Plus Silver, Pfc Ativo, Modular - Mpsu/fp1000w",0.0,499.0,449.1,10,4,2,True,Mymax,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/484877/fonte-atx-mymax-1000w-80-plus-silver-pfc-ativo-modular-mpsu-fp1000w,1000.0,Silver,,False
2026-05-16,fonte,988333,"Fonte Gamer C3tech, 650w, Atx, 80 Plus Bronze, Cybernetics Gaming, Full Modular, Pfc Ativo - Ps-g650",0.0,497.84,458.01,8,0,0,True,C3Techtech,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/988333/fonte-gamer-c3tech-650w-atx-80-plus-bronze-cybernetics-gaming-full-modular-pfc-ativo-ps-g650,650.0,Bronze,Full,False
2026-05-16,fonte,512307,Fonte 500w Real Brazil Pc - Bpc/5330,0.0,209.9,167.92,20,0,0,True,BPC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/512307/fonte-500w-real-brazil-pc-bpc-5330,500.0,,,False
2026-05-16,fonte,633321,Fonte Gamer PCyes Aether 750w Full Modular Cybenetics Gold PCie 5.0 Atx 3.1 - 750wfmg,0.0,679.89,679.89,0,0,0,True,PCYES,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/633321/fonte-gamer-pcyes-aether-750w-full-modular-cybenetics-gold-pcie-5-0-atx-3-1-750wfmg,750.0,Gold,Full,False
2026-05-16,fonte,572504,"Fonte Corsair Ax1200i - 1200w, 80 Plus Platinum, Modular - Cp-9020008-na",0.0,7000.0,7000.0,0,0,0,True,Corsair,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/572504/fonte-corsair-ax1200i-1200w-80-plus-platinum-modular-cp-9020008-na,1200.0,Platinum,,False
2026-05-16,fonte,1034852,Fonte De Alimentação 500w Real DMIX,0.0,260.0,260.0,0,0,0,True,Dmix,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/1034852/fonte-de-alimentacao-500w-real-dmix,500.0,,,False
2026-05-16,fonte,908778,Fonte Atx C3tech 600w Ps-600br,0.0,400.0,400.0,0,0,0,True,C3Techtech,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/908778/fonte-atx-c3tech-600w-ps-600br,600.0,,,False
2026-05-16,fonte,921851,Fonte Itx Mini 200w Satellite Lc-8360sfx,0.0,129.9,129.9,0,0,0,True,Satellite,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/921851/fonte-itx-mini-200w-satellite-lc-8360sfx,200.0,,,False
2026-05-16,fonte,1004529,Fonte Atx 650w Gamemax Gp650 80 Plus Bronze,0.0,459.9,459.9,0,0,0,True,OEM,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1004529/fonte-atx-650w-gamemax-gp650-80-plus-bronze,650.0,Bronze,,False
2026-05-16,fonte,1019423,"Fonte 650w 80 Plus Bronze Lian Li Rb Series, Atx 3.1, Black - Rb0650b Black Br",0.0,589.3,518.58,12,0,0,True,Lian Li,Hardware/Fontes/Fonte 650W,Sem Garantia,True,https://www.kabum.com.br/produto/1019423/fonte-650w-80-plus-bronze-lian-li-rb-series-atx-3-1-black-rb0650b-black-br,650.0,Bronze,,False
2026-05-16,fonte,1023068,Fonte Atx 650w Real RGB Maximus Fo-max02RGB Revenger ****,0.0,421.2,421.2,0,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1023068/fonte-atx-650w-real-rgb-maximus-fo-max02rgb-revenger-,650.0,,,False
2026-05-16,fonte,1023070,Fonte Atx 550w Real Maximus Fo-max01 Revenger ****,0.0,375.0,375.0,0,0,0,True,Outros,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/1023070/fonte-atx-550w-real-maximus-fo-max01-revenger-,550.0,,,False
2026-05-16,fonte,1023071,Fonte Atx 550w Real RGB Maximus Fo-max01RGB Revenger ****,0.0,405.0,405.0,0,0,0,True,Outros,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/1023071/fonte-atx-550w-real-rgb-maximus-fo-max01rgb-revenger-,550.0,,,False
2026-05-16,fonte,1036764,Fonte Gamer Atx 550w  80 Plus Bronze Com Cabo Ft8-550,0.0,275.15,275.15,0,0,0,True,F3,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/1036764/fonte-gamer-atx-550w-80-plus-bronze-com-cabo-ft8-550,550.0,Bronze,,False
2026-05-16,fonte,955260,Fonte De Alimentação P/ Computador 650w - Delta-f650 (preto),0.0,276.99,221.59,20,0,0,True,Aitek,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/955260/fonte-de-alimentacao-p-computador-650w-delta-f650-preto-,650.0,,,False
2026-05-16,fonte,706410,"Fonte 750w 80 Plus Bronze Deepcool Pl750d, Atx, Black - R-pl750d-fc0b-wo-v2",0.0,582.0,465.6,20,0,0,True,Deepcool,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/706410/fonte-750w-80-plus-bronze-deepcool-pl750d-atx-black-r-pl750d-fc0b-wo-v2,750.0,Bronze,,False
2026-05-16,fonte,1028976,Fonte Gamer Dash 600w Preto Com Fan LED RGB - Vfg600wpr,0.0,249.0,249.0,0,0,0,True,Vinik,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/1028976/fonte-gamer-dash-600w-preto-com-fan-led-rgb-vfg600wpr,600.0,,,False
2026-05-16,fonte,409061,Fonte Para Servidor Storage Asustor 250w Flex 80 Plus As-250w,0.0,803.9,723.51,10,0,0,True,Asustor,Hardware/Fontes/Fonte 250W,Sem Garantia,False,https://www.kabum.com.br/produto/409061/fonte-para-servidor-storage-asustor-250w-flex-80-plus-as-250w,250.0,,,False
2026-05-16,fonte,988739,Fonte De Alimentação 550w Pfc Ativo PC Gamer Maximus 550w Pfc Ativo – 80 Plus Bronze,0.0,349.99,335.99,4,0,0,True,Outros,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/988739/fonte-de-alimentacao-550w-pfc-ativo-pc-gamer-maximus-550w-pfc-ativo-80-plus-bronze,550.0,Bronze,,False
2026-05-16,fonte,645946,Fonte Antec Neoeco Ne1000g M Atx 3.0 1000w 80 Plus Gold Full Modular - 0-761345-11391-5,0.0,1874.8,1537.34,18,0,0,True,Antec,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/645946/fonte-antec-neoeco-ne1000g-m-atx-3-0-1000w-80-plus-gold-full-modular-0-761345-11391-5,1000.0,Gold,Full,True
2026-05-16,fonte,934713,Fonte De Alimentacao Brazilpc 500w 80plus Bronze Bpc/500-80plus/b,0.0,307.36,291.99,5,0,0,True,Brasil PC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/934713/fonte-de-alimentacao-brazilpc-500w-80plus-bronze-bpc-500-80plus-b,500.0,Bronze,,False
2026-05-16,fonte,956751,Fonte De Alimentação Brazilpc 500w 24 Pinos Bpc/500pfc-v2,0.0,214.03,203.33,5,0,0,True,Brasil PC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/956751/fonte-de-alimentacao-brazilpc-500w-24-pinos-bpc-500pfc-v2,500.0,,,False
2026-05-16,fonte,930939,Fonte Brazilpc Atx 500w Bpc-5350b-m Com Cabo De Força,0.0,128.53,122.1,5,0,0,True,BRAZILPC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/930939/fonte-brazilpc-atx-500w-bpc-5350b-m-com-cabo-de-forca,500.0,,,False
2026-05-16,fonte,683549,Fonte Gamer Ktrok Hyper Thunder 850w Full Modular Gold Atx 3.1,0.0,999.9,899.91,10,0,0,True,Ktrok,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/683549/fonte-gamer-ktrok-hyper-thunder-850w-full-modular-gold-atx-3-1,850.0,Gold,Full,False
2026-05-16,fonte,996105,Fonte Chaveada Bivolt  20a 12v It Blue Sc1266 Multi Funções,0.0,119.9,107.91,10,0,0,True,It Blue,Hardware/Fontes/Fonte 250W,Sem Garantia,False,https://www.kabum.com.br/produto/996105/fonte-chaveada-bivolt-20a-12v-it-blue-sc1266-multi-funcoes,,,,False
2026-05-16,fonte,631039,Fonte 750w Silverstone Viva 750 - Pfc Ativo - Eficiência 80% - 80 Plus® Bronze - Sst-va750-b,0.0,619.99,557.99,10,0,0,True,Silverstone,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/631039/fonte-750w-silverstone-viva-750-pfc-ativo-eficiencia-80-80-plus-bronze-sst-va750-b,750.0,Silver,,False
2026-05-16,fonte,998782,Fonte De Energia Arktek Voltron Ak-atx550ww 550 W 220v,0.0,520.0,520.0,0,0,0,True,Arktek,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/998782/fonte-de-energia-arktek-voltron-ak-atx550ww-550-w-220v,550.0,,,False
2026-05-16,fonte,645911,Fonte Antec Neoeco Ne850g M Atx 3.0 850w 80 Plus Gold - 0-761345-1138,0.0,1741.88,1428.34,18,0,0,True,Antec,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/645911/fonte-antec-neoeco-ne850g-m-atx-3-0-850w-80-plus-gold-0-761345-1138,850.0,Gold,,True
2026-05-16,fonte,1028980,Fonte Cooler Master Elite Gold 1200 Fm A/wo Cord - Mpw-c001-afag-bwo,0.0,1923.25,1577.07,18,0,0,True,Cooler Master,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/1028980/fonte-cooler-master-elite-gold-1200-fm-a-wo-cord-mpw-c001-afag-bwo,,Gold,,False
2026-05-16,fonte,951033,Fonte Hp Poly Usb-c 65w B92svaa#ac4,0.0,360.18,295.35,18,0,0,True,Hp Inc,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/951033/fonte-hp-poly-usb-c-65w-b92svaa-ac4,,,,False
2026-05-16,fonte,655528,Fonte Atx 230w Bivolt Prata - Vxpro 230se PC Sem Cabo,0.0,107.85,107.85,0,0,0,True,Vxpro,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/655528/fonte-atx-230w-bivolt-prata-vxpro-230se-pc-sem-cabo,230.0,,,False
2026-05-16,fonte,1004799,"Fonte 550w 80 Plus Bronze Kalkan Maxpower, Atx 2.54, Black - Mp-0650w-b",0.0,300.0,246.0,18,0,0,True,KALKAN,Hardware/Fontes/Fonte 550W,Sem Garantia,True,https://www.kabum.com.br/produto/1004799/fonte-550w-80-plus-bronze-kalkan-maxpower-atx-2-54-black-mp-0650w-b,550.0,Bronze,,False
2026-05-16,fonte,1028283,Fonte Gamer Hayom 350w Atx 120mm Preto - Pw1635,0.0,159.99,159.99,0,0,0,True,Hayom,Hardware/Fontes/Fonte 350W,Sem Garantia,True,https://www.kabum.com.br/produto/1028283/fonte-gamer-hayom-350w-atx-120mm-preto-pw1635,350.0,,,False
2026-05-16,fonte,1022865,Fonte ATX 700W Aitek Delta EF700 Bivolt 120mm com Cabos SATA PCIe para PC Gamer Alto Desempenho,0.0,179.99,179.99,0,0,0,True,Aitek,Hardware/Fontes/Fonte 700W,Sem Garantia,False,https://www.kabum.com.br/produto/1022865/fonte-atx-700w-aitek-delta-ef700-bivolt-120mm-com-cabos-sata-pcie-para-pc-gamer-alto-desempenho,700.0,,,False
2026-05-16,fonte,1033427,Fonte Mach1 Steady 650w 80 Plus Bronze Pfc Ativo Preta 650steady,0.0,379.0,379.0,0,0,0,True,MACH1,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1033427/fonte-mach1-steady-650w-80-plus-bronze-pfc-ativo-preta-650steady,650.0,Bronze,,False
2026-05-16,fonte,997424,Fonte Atx Tgt Enfield 500w Bivolt Automática Cooler 120mm Silenciosa Tgt-efd-bk01,0.0,258.49,258.49,0,0,0,True,Tgt,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/997424/fonte-atx-tgt-enfield-500w-bivolt-automatica-cooler-120mm-silenciosa-tgt-efd-bk01,500.0,,,False
2026-05-16,fonte,923291,Fonte Gamer Vinik Dash 600w Preto - Vfg600wpv3,0.0,209.9,167.92,20,0,0,True,Vinik,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/923291/fonte-gamer-vinik-dash-600w-preto-vfg600wpv3,600.0,,,False
2026-05-16,fonte,941894,Fonte Nobreak Stayon Tensao Ajustavel Fcnb4n Fc Fontes,0.0,176.35,162.24,8,0,0,True,Outros,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/941894/fonte-nobreak-stayon-tensao-ajustavel-fcnb4n-fc-fontes,,,,False
2026-05-16,fonte,1032364,Fonte 300w Real Atx C/cabo Pixxo - Pgc300,0.0,106.0,106.0,0,0,0,True,G-fire,Hardware/Fontes/Fonte 300W,Sem Garantia,False,https://www.kabum.com.br/produto/1032364/fonte-300w-real-atx-c-cabo-pixxo-pgc300,300.0,,,False
2026-05-16,fonte,985706,Fonte Gamer Deepcool 650w Pn650d 80 Plus Gold Sem Cabo Preta,0.0,877.68,772.36,12,0,0,True,Deepcool,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/985706/fonte-gamer-deepcool-650w-pn650d-80-plus-gold-sem-cabo-preta,650.0,Gold,,False
2026-05-16,fonte,1027857,Fonte Atx De Alimentação Para Pc Bpc/5530smt 550w Cor Preto,0.0,177.1,177.1,0,0,0,True,Outros,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/1027857/fonte-atx-550w-bpc,550.0,,,False
2026-05-16,fonte,1029488,Fonte Atx 500w Real Apfc Brazilpc Semi Modular Branco PCi-e 6+2 Gamer,0.0,199.99,199.99,0,0,0,True,Brazil PC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/1029488/fonte-atx-500w-real-apfc-brazilpc-semi-modular-branco-pci-e-6-2-gamer,500.0,,Semi,False
2026-05-16,fonte,1031013,"Fonte Brazil PC 500w Bpc-5350sb-m8, Com Cabo De Energia, Bivolt Manual, 24 Pinos - Preto",0.0,97.91,89.1,9,0,0,True,BRAZILPC,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/1031013/fonte-brazil-pc-500w-bpc-5350sb-m8-com-cabo-de-energia-bivolt-manual-24-pinos-preto,500.0,,,False
